#Time Step Temp c_Twater PotEng KinEng TotEng
41.4 41400 300.58683 300.36536 -907.80171 116.52284 -791.27887
41.5 41500 303.34702 303.12893 -909.06311 117.59283 -791.47028
41.6 41600 300.66744 300.46986 -908.03335 116.55408 -791.47927
41.7 41700 301.45647 301.29091 -908.34554 116.85995 -791.48559
41.8 41800 304.3411 304.19448 -909.01083 117.97818 -791.03264
41.9 41900 297.4221 297.28273 -906.40012 115.29603 -791.10409
42 42000 305.8388 305.72993 -909.57752 118.55877 -791.01875
42.1 42100 295.25222 295.16143 -905.57337 114.45487 -791.1185
42.2 42200 307.30629 307.23548 -910.18847 119.12764 -791.06083
42.3 42300 303.68256 303.62656 -908.80512 117.7229 -791.08221
42.4 42400 299.79069 299.73813 -907.12681 116.21421 -790.9126
42.5 42500 302.91888 302.84077 -908.50239 117.42686 -791.07553
42.6 42600 303.01595 302.95419 -909.1416 117.46449 -791.67712
42.7 42700 300.78184 300.72365 -908.15402 116.59843 -791.55559
42.8 42800 307.11691 307.05391 -910.52087 119.05423 -791.46664
42.9 42900 302.22139 302.17359 -908.67956 117.15648 -791.52308
43 43000 312.84677 312.80115 -912.65184 121.27542 -791.37642
43.1 43100 306.21613 306.17247 -910.11882 118.70504 -791.41377
43.2 43200 299.72655 299.67588 -908.20421 116.18935 -792.01486
43.3 43300 302.51824 302.48802 -909.75555 117.27155 -792.484
43.4 43400 302.74336 302.72566 -910.26333 117.35882 -792.90451
43.5 43500 299.20712 299.19041 -909.05944 115.98799 -793.07145
43.6 43600 302.96389 302.94782 -910.55393 117.44431 -793.10962
43.7 43700 301.46724 301.45611 -910.37163 116.86413 -793.5075
43.8 43800 305.0995 305.08593 -911.3097 118.27218 -793.03752
43.9 43900 299.62929 299.6198 -909.04224 116.15164 -792.8906
44 44000 303.07052 303.05192 -909.63638 117.48564 -792.15074
44.1 44100 299.7289 299.71353 -908.46927 116.19026 -792.27902
44.2 44200 303.46663 303.44264 -909.79848 117.6392 -792.15928
44.3 44300 296.12895 296.10945 -907.436 114.79473 -792.64126
44.4 44400 307.61601 307.60234 -911.94456 119.24771 -792.69685
44.5 44500 305.8435 305.81591 -911.21526 118.56059 -792.65467
44.6 44600 299.95917 299.92931 -909.22384 116.27953 -792.94432
44.7 44700 302.22023 302.20383 -910.13567 117.15603 -792.97964
44.8 44800 299.91058 299.8873 -909.38412 116.26069 -793.12343
44.9 44900 298.76034 298.72838 -909.13009 115.8148 -793.31529
45 45000 306.2814 306.25009 -911.43128 118.73034 -792.70094
45.1 45100 301.5792 301.53959 -910.27974 116.90753 -793.37221
45.2 45200 301.15484 301.10342 -910.56964 116.74303 -793.82661
45.3 45300 301.48901 301.43148 -910.67688 116.87257 -793.80431
45.4 45400 299.38326 299.33844 -909.7281 116.05627 -793.67183
45.5 45500 304.23908 304.197 -911.3155 117.93864 -793.37686
45.6 45600 302.6511 302.60424 -911.17438 117.32305 -793.85132
45.7 45700 299.58714 299.53942 -909.5576 116.13531 -793.4223
45.8 45800 304.97978 304.92978 -911.70411 118.22577 -793.47834
45.9 45900 300.55779 300.48998 -909.77621 116.51158 -793.26463
46 46000 309.89494 309.83575 -913.40328 120.13114 -793.27214
46.1 46100 305.93393 305.88572 -912.30567 118.59565 -793.71002
46.2 46200 296.20991 296.18839 -908.55182 114.82612 -793.7257
46.3 46300 302.69408 302.67482 -911.47522 117.33971 -794.13551
46.4 46400 303.12574 303.10056 -912.11294 117.50705 -794.60589
46.5 46500 303.02811 303.00796 -912.32723 117.4692 -794.85803
46.6 46600 301.93546 301.91463 -912.1539 117.04564 -795.10826
46.7 46700 298.34627 298.31047 -911.01 115.65428 -795.35572
46.8 46800 303.83941 303.80303 -913.18579 117.7837 -795.40208
46.9 46900 303.81788 303.77488 -913.40477 117.77536 -795.62941
47 47000 301.9181 301.86141 -912.28617 117.03891 -795.24727
47.1 47100 304.38738 304.30853 -913.18839 117.99613 -795.19226
47.2 47200 301.96929 301.91594 -912.08012 117.05875 -795.02137
47.3 47300 299.06954 299.01943 -910.95314 115.93466 -795.01849
47.4 47400 300.31522 300.25254 -911.60619 116.41755 -795.18865
47.5 47500 298.18556 298.11858 -910.43076 115.59198 -794.83878
47.6 47600 302.19367 302.14317 -911.41591 117.14573 -794.27018
47.7 47700 294.73415 294.68681 -908.37402 114.25404 -794.11999
47.8 47800 303.0031 302.95931 -911.51375 117.45951 -794.05424
47.9 47900 293.89268 293.83925 -907.62331 113.92784 -793.69547
48 48000 301.61624 301.55988 -910.55426 116.92189 -793.63238
48.1 48100 298.56731 298.50192 -909.09257 115.73997 -793.3526
48.2 48200 302.03573 301.98002 -910.85301 117.08451 -793.76851
48.3 48300 295.72883 295.66921 -908.26288 114.63963 -793.62325
48.4 48400 298.79193 298.74601 -909.85858 115.82704 -794.03154
48.5 48500 299.5745 299.52439 -910.61997 116.13041 -794.48957
48.6 48600 293.66959 293.60492 -908.5095 113.84136 -794.66813
48.7 48700 302.32067 302.24929 -911.84007 117.19496 -794.64511
48.8 48800 297.80364 297.72054 -909.29286 115.44393 -793.84892
48.9 48900 295.84 295.76548 -908.5377 114.68272 -793.85498
49 49000 304.43482 304.35726 -912.05939 118.01452 -794.04487
49.1 49100 293.35896 293.27772 -907.54664 113.72094 -793.82569
49.2 49200 303.63431 303.53806 -911.512 117.7042 -793.8078
49.3 49300 298.71057 298.62952 -909.73317 115.7955 -793.93767
49.4 49400 301.62723 301.57348 -911.0224 116.92615 -794.09626
49.5 49500 298.4419 298.37339 -909.32369 115.69135 -793.63234
49.6 49600 299.10578 299.04563 -910.18864 115.94871 -794.23994
49.7 49700 303.07033 303.00421 -912.02085 117.48557 -794.53528
49.8 49800 297.39409 297.30978 -910.31773 115.28517 -795.03257
49.9 49900 302.78902 302.71076 -912.94231 117.37652 -795.56579
50 50000 296.30304 296.24026 -910.63319 114.86222 -795.77097
50.1 50100 304.70144 304.63603 -914.19739 118.11787 -796.07952
50.2 50200 299.75637 299.66684 -911.88335 116.20091 -795.68244
50.3 50300 297.59312 297.50764 -910.74484 115.36232 -795.38252
50.4 50400 299.69116 299.61478 -911.27637 116.17563 -795.10074
50.5 50500 301.4549 301.4043 -911.52353 116.85935 -794.66419
50.6 50600 301.83667 301.7933 -911.63248 117.00734 -794.62514
50.7 50700 299.83128 299.76965 -911.02959 116.22995 -794.79964
50.8 50800 301.25033 301.19085 -911.88675 116.78004 -795.1067
50.9 50900 304.74466 304.65973 -913.39421 118.13463 -795.25958
51 51000 294.97521 294.86693 -909.26553 114.34749 -794.91804
51.1 51100 299.07553 298.96709 -910.30571 115.93698 -794.36873
51.2 51200 297.6183 297.48088 -909.58201 115.37209 -794.20992
51.3 51300 302.9003 302.75111 -911.46424 117.41966 -794.04458
51.4 51400 301.13297 300.97851 -911.32291 116.73455 -794.58836
51.5 51500 296.60005 296.47013 -910.04258 114.97736 -795.06522
51.6 51600 298.22946 298.10973 -910.75292 115.609 -795.14392
51.7 51700 300.44062 300.32304 -911.13298 116.46616 -794.66683
51.8 51800 299.3628 299.23223 -911.15669 116.04834 -795.10835
51.9 51900 296.08155 295.94261 -909.66529 114.77636 -794.88893
52 52000 304.64297 304.46264 -912.81513 118.0952 -794.71993
52.1 52100 303.92172 303.7518 -912.64526 117.81561 -794.82964
52.2 52200 302.53663 302.34092 -911.77199 117.27868 -794.49331
52.3 52300 302.28768 302.07596 -912.26339 117.18217 -795.08122
52.4 52400 300.35227 300.18103 -911.4738 116.43191 -795.04189
52.5 52500 300.78242 300.60164 -911.75601 116.59866 -795.15735
52.6 52600 297.44444 297.23033 -910.22587 115.30469 -794.92118
52.7 52700 296.24138 296.02534 -909.89845 114.83832 -795.06013
52.8 52800 301.37678 301.1584 -911.59129 116.82906 -794.76222
52.9 52900 304.3984 304.17348 -912.91955 118.0004 -794.91916
53 53000 294.50122 294.28873 -909.20032 114.16374 -795.03658
53.1 53100 302.51076 302.29416 -912.63172 117.26865 -795.36307
53.2 53200 298.2035 297.98977 -910.6132 115.59894 -795.01427
53.3 53300 298.03979 297.82652 -910.40993 115.53547 -794.87446
53.4 53400 304.49175 304.28852 -913.72139 118.03659 -795.68481
53.5 53500 297.78517 297.59398 -910.61906 115.43677 -795.18229
53.6 53600 304.69584 304.51142 -913.67468 118.1157 -795.55898
53.7 53700 307.69092 307.48107 -914.75566 119.27675 -795.47891
53.8 53800 304.57701 304.34158 -913.30542 118.06964 -795.23578
53.9 53900 295.2741 295.01782 -908.8117 114.46335 -794.34834
54 54000 302.58344 302.31063 -911.9171 117.29683 -794.62028
54.1 54100 298.55917 298.26417 -910.8466 115.73681 -795.10978
54.2 54200 298.64001 298.3166 -911.09677 115.76815 -795.32862
54.3 54300 300.8259 300.51913 -911.2349 116.61551 -794.61938
54.4 54400 300.24635 299.89174 -910.78057 116.39085 -794.38972
54.5 54500 310.21598 309.86988 -914.66829 120.25559 -794.41271
54.6 54600 305.27058 304.92728 -913.3315 118.3385 -794.993
54.7 54700 302.04344 301.70806 -911.73772 117.08749 -794.65023
54.8 54800 300.09855 299.75519 -911.08091 116.33356 -794.74735
54.9 54900 304.0205 303.64669 -912.24533 117.8539 -794.39142
55 55000 307.91722 307.55409 -913.82154 119.36447 -794.45706
55.1 55100 305.56235 305.22047 -913.0531 118.4516 -794.60149
55.2 55200 299.20609 298.83584 -910.55168 115.98759 -794.56409
55.3 55300 299.38389 299.02492 -910.60832 116.05652 -794.5518
55.4 55400 303.20954 302.89117 -912.21273 117.53954 -794.6732
55.5 55500 299.53029 299.23408 -910.84046 116.11327 -794.72719
55.6 55600 302.52994 302.22318 -912.25624 117.27609 -794.98015
55.7 55700 300.51076 300.19229 -911.86794 116.49335 -795.3746
55.8 55800 301.40942 301.10025 -912.65078 116.84171 -795.80907
55.9 55900 299.76474 299.46717 -912.11339 116.20415 -795.90923
56 56000 298.12376 297.85463 -911.1864 115.56803 -795.61837
56.1 56100 299.14319 298.84068 -911.44647 115.96321 -795.48326
56.2 56200 298.75381 298.43171 -910.97404 115.81227 -795.16177
56.3 56300 308.61394 308.26001 -914.62054 119.63456 -794.98598
56.4 56400 305.1673 304.74572 -913.54186 118.29846 -795.2434
56.5 56500 305.16415 304.74601 -913.84829 118.29724 -795.55105
56.6 56600 291.08347 290.68918 -908.22567 112.83885 -795.38682
56.7 56700 304.77596 304.39139 -913.27735 118.14676 -795.13059
56.8 56800 300.59388 300.2425 -911.4052 116.52557 -794.87963
56.9 56900 298.13463 297.81442 -910.44863 115.57224 -794.87639
57 57000 301.51556 301.27471 -912.33953 116.88286 -795.45667
57.1 57100 303.51215 303.27744 -912.99383 117.65684 -795.33699
57.2 57200 301.88558 301.60969 -912.83294 117.0263 -795.80664
57.3 57300 302.7297 302.42409 -913.27433 117.35352 -795.9208
57.4 57400 296.07994 295.7753 -910.9601 114.77574 -796.18437
57.5 57500 299.79733 299.52135 -912.16895 116.21679 -795.95216
57.6 57600 306.03908 305.79 -914.45153 118.63641 -795.81512
57.7 57700 302.90999 302.66882 -913.22675 117.42341 -795.80334
57.8 57800 302.00218 301.79803 -913.26354 117.0715 -796.19204
57.9 57900 297.58185 297.4044 -911.12784 115.35795 -795.76988
58 58000 299.88395 299.73989 -912.2605 116.25037 -796.01013
58.1 58100 309.45166 309.32042 -915.7743 119.9593 -795.815
58.2 58200 308.04259 307.92121 -915.14829 119.41307 -795.73521
58.3 58300 299.20669 299.07052 -911.49741 115.98782 -795.50959
58.4 58400 294.99942 294.88288 -910.03044 114.35687 -795.67357
58.5 58500 304.87377 304.71963 -913.26832 118.18467 -795.08365
58.6 58600 303.08214 302.93194 -912.73882 117.49015 -795.24867
58.7 58700 295.29559 295.13075 -909.87386 114.47168 -795.40218
58.8 58800 302.32625 302.14971 -912.77488 117.19713 -795.57776
58.9 58900 305.83806 305.67022 -914.14649 118.55848 -795.58801
59 59000 298.69596 298.51531 -911.60156 115.78984 -795.81172
59.1 59100 304.64396 304.4642 -913.11118 118.09559 -795.01559
59.2 59200 294.05726 293.87293 -909.25168 113.99164 -795.26004
59.3 59300 298.30943 298.08804 -911.34754 115.64 -795.70754
59.4 59400 304.19478 303.97404 -913.61518 117.92146 -795.69372
59.5 59500 306.61386 306.39187 -914.42708 118.85922 -795.56786
59.6 59600 296.76466 296.54353 -910.15081 115.04117 -795.10964
59.7 59700 303.47565 303.27186 -913.00729 117.64269 -795.3646
59.8 59800 292.99585 292.77055 -908.8667 113.58019 -795.28652
59.9 59900 305.75977 305.55828 -913.46223 118.52813 -794.93409
60 60000 301.09403 300.91423 -911.54142 116.71945 -794.82197
60.1 60100 304.62439 304.44632 -912.81496 118.088 -794.72696
60.2 60200 299.55377 299.36988 -911.61635 116.12237 -795.49398
60.3 60300 297.89746 297.72458 -911.68093 115.4803 -796.20063
60.4 60400 297.43064 297.22654 -911.64925 115.29934 -796.34991
60.5 60500 300.91858 300.71094 -913.21114 116.65144 -796.55969
60.6 60600 299.42293 299.24295 -912.48753 116.07165 -796.41588
60.7 60700 298.80565 298.64379 -912.55048 115.83236 -796.71812
60.8 60800 300.62598 300.45449 -913.16806 116.53801 -796.63005
60.9 60900 309.08127 308.88346 -916.96187 119.81572 -797.14615
61 61000 300.60009 300.41303 -913.74636 116.52798 -797.21838
61.1 61100 302.70016 302.52008 -914.55095 117.34207 -797.20888
61.2 61200 302.38041 302.18805 -914.38289 117.21812 -797.16477
61.3 61300 292.17413 291.98177 -909.86545 113.26164 -796.60381
61.4 61400 295.96642 295.79642 -910.58466 114.73173 -795.85293
61.5 61500 300.96251 300.7915 -912.69996 116.66847 -796.03149
61.6 61600 296.97508 296.79138 -910.23828 115.12274 -795.11554
61.7 61700 306.57908 306.42959 -913.80903 118.84574 -794.96329
61.8 61800 299.81408 299.68104 -911.27111 116.22328 -795.04783
61.9 61900 299.00233 298.83261 -911.03865 115.9086 -795.13005
62 62000 294.76277 294.60637 -909.38851 114.26513 -795.12337
62.1 62100 299.36808 299.19569 -910.91319 116.05039 -794.86281
62.2 62200 309.50556 309.33337 -915.14097 119.98019 -795.16078
62.3 62300 303.03114 302.88505 -913.25087 117.47038 -795.7805
62.4 62400 302.40863 302.25661 -913.07951 117.22906 -795.85045
62.5 62500 302.40487 302.25323 -913.45205 117.2276 -796.22445
62.6 62600 303.19689 303.04147 -913.89556 117.53463 -796.36093
62.7 62700 302.78636 302.65708 -914.48094 117.37549 -797.10546
62.8 62800 297.69678 297.58583 -913.01962 115.40251 -797.61711
62.9 62900 302.91227 302.77663 -915.47025 117.4243 -798.04595
63 63000 300.04906 299.92947 -914.21101 116.31437 -797.89664
63.1 63100 301.97869 301.86414 -914.83483 117.06239 -797.77244
63.2 63200 297.96852 297.81679 -913.27464 115.50785 -797.7668
63.3 63300 297.50938 297.36917 -913.14023 115.32986 -797.81037
63.4 63400 301.32819 301.2167 -914.97922 116.81023 -798.16899
63.5 63500 297.65615 297.54454 -913.55196 115.38676 -798.1652
63.6 63600 295.99845 295.87118 -913.54149 114.74415 -798.79734
63.7 63700 290.7572 290.63797 -911.27903 112.71237 -798.56666
63.8 63800 298.5876 298.49278 -914.26905 115.74783 -798.52122
63.9 63900 295.43712 295.34169 -912.66069 114.52655 -798.13415
64 64000 303.55248 303.44329 -915.4133 117.67248 -797.74082
64.1 64100 300.14726 300.05172 -913.60621 116.35244 -797.25377
64.2 64200 299.51141 299.42493 -913.44992 116.10595 -797.34398
64.3 64300 298.17808 298.11236 -913.0258 115.58908 -797.43671
64.4 64400 302.20998 302.15287 -914.10726 117.15205 -796.9552
64.5 64500 301.41894 301.34452 -913.76982 116.84541 -796.92442
64.6 64600 298.07601 297.98778 -912.30894 115.54952 -796.75942
64.7 64700 297.69052 297.57487 -912.11581 115.40008 -796.71573
64.8 64800 296.74204 296.63631 -911.90704 115.0324 -796.87464
64.9 64900 295.0722 294.97374 -911.80801 114.38509 -797.42292
65 65000 295.33606 295.23634 -911.97662 114.48737 -797.48924
65.1 65100 288.68331 288.58436 -909.58007 111.90843 -797.67165
65.2 65200 294.32593 294.23858 -911.52812 114.09579 -797.43233
65.3 65300 297.75809 297.6681 -912.51104 115.42627 -797.08477
65.4 65400 289.81255 289.73436 -909.9166 112.34617 -797.57042
65.5 65500 293.20237 293.09584 -911.67792 113.66024 -798.01768
65.6 65600 295.8471 295.75807 -912.93337 114.68548 -798.24789
65.7 65700 295.77447 295.66089 -912.59234 114.65732 -797.93502
65.8 65800 303.81782 303.71634 -915.36975 117.77533 -797.59441
65.9 65900 294.6353 294.53681 -912.18476 114.21572 -797.96903
66 66000 292.43224 292.34811 -910.79343 113.3617 -797.43173
66.1 66100 294.23627 294.17156 -912.02073 114.06104 -797.9597
66.2 66200 298.12041 298.05526 -913.73336 115.56673 -798.16664
66.3 66300 293.30833 293.25597 -911.78755 113.70132 -798.08624
66.4 66400 292.62294 292.57444 -911.98918 113.43562 -798.55356
66.5 66500 297.93625 297.88713 -914.26495 115.49534 -798.76962
66.6 66600 299.5682 299.50737 -914.90981 116.12797 -798.78185
66.7 66700 290.17442 290.11627 -911.04744 112.48645 -798.56099
66.8 66800 297.95719 297.88539 -913.95721 115.50345 -798.45375
66.9 66900 295.40945 295.32045 -913.03294 114.51582 -798.51711
67 67000 299.48331 299.36916 -914.52571 116.09506 -798.43065
67.1 67100 297.81855 297.71794 -913.71702 115.44971 -798.26731
67.2 67200 300.32983 300.22252 -915.01428 116.42321 -798.59107
67.3 67300 302.59191 302.4403 -915.45604 117.30011 -798.15593
67.4 67400 297.81223 297.64663 -914.211 115.44726 -798.76374
67.5 67500 293.1742 292.9882 -912.66648 113.64932 -799.01716
67.6 67600 299.15558 298.97818 -915.31595 115.96801 -799.34794
67.7 67700 301.68091 301.53277 -916.33364 116.94696 -799.38668
67.8 67800 297.51642 297.38224 -914.55484 115.33259 -799.22225
67.9 67900 301.17876 301.05017 -915.69496 116.7523 -798.94266
68 68000 299.84972 299.71619 -915.14508 116.2371 -798.90798
68.1 68100 301.20441 301.07826 -916.25744 116.76224 -799.4952
68.2 68200 295.11989 295.01334 -913.22206 114.40357 -798.81849
68.3 68300 297.3895 297.27631 -914.09063 115.28339 -798.80724
68.4 68400 294.25171 294.14121 -913.54731 114.06702 -799.48029
68.5 68500 297.48989 297.37161 -914.50869 115.3223 -799.18638
68.6 68600 298.2448 298.14012 -914.81569 115.61495 -799.20075
68.7 68700 298.96832 298.83844 -915.07912 115.89542 -799.1837
68.8 68800 295.22063 295.13289 -913.60203 114.44262 -799.15941
68.9 68900 299.30725 299.24429 -914.72798 116.02681 -798.70118
69 69000 299.69376 299.63122 -914.56738 116.17664 -798.39075
69.1 69100 297.92586 297.89384 -913.26671 115.49131 -797.7754
69.2 69200 298.8119 298.77397 -913.14249 115.83478 -797.3077
69.3 69300 302.33597 302.28792 -914.50219 117.20089 -797.3013
69.4 69400 302.10029 302.0273 -913.99393 117.10953 -796.8844
69.5 69500 305.14825 305.09102 -915.56357 118.29108 -797.2725
69.6 69600 298.23289 298.16801 -913.09955 115.61033 -797.48922
69.7 69700 298.87685 298.8286 -913.12355 115.85996 -797.26359
69.8 69800 297.00351 296.95771 -912.30719 115.13376 -797.17343
69.9 69900 293.89032 293.84489 -910.62306 113.92693 -796.69614
70 70000 293.83909 293.81337 -911.08369 113.90707 -797.17662
70.1 70100 307.81279 307.7842 -916.34881 119.32399 -797.02482
70.2 70200 299.29611 299.26926 -913.00271 116.02249 -796.98022
70.3 70300 302.36399 302.33786 -913.84419 117.21176 -796.63243
70.4 70400 307.73399 307.69851 -915.30478 119.29344 -796.01134
70.5 70500 294.42669 294.38922 -910.64832 114.13485 -796.51347
70.6 70600 297.86525 297.81911 -911.87035 115.46782 -796.40254
70.7 70700 298.45712 298.40821 -912.14541 115.69725 -796.44816
70.8 70800 296.21024 296.15098 -911.24426 114.82625 -796.41801
70.9 70900 299.36089 299.30758 -911.99608 116.0476 -795.94848
71 71000 300.8891 300.83549 -912.07495 116.64001 -795.43494
71.1 71100 301.19164 301.14714 -912.04267 116.75729 -795.28538
71.2 71200 307.03898 306.98102 -913.97667 119.02402 -794.95265
71.3 71300 300.06712 300.00999 -911.53535 116.32137 -795.21398
71.4 71400 305.74202 305.67545 -914.19712 118.52125 -795.67587
71.5 71500 298.02894 297.97649 -911.47901 115.53127 -795.94775
71.6 71600 299.34764 299.28205 -911.91112 116.04247 -795.86866
71.7 71700 299.46522 299.41079 -912.5721 116.08805 -796.48406
71.8 71800 301.23485 301.18628 -913.51969 116.77404 -796.74565
71.9 71900 296.81339 296.75294 -911.97369 115.06006 -796.91364
72 72000 301.57295 301.49599 -913.61198 116.90511 -796.70687
72.1 72100 298.95998 298.88832 -911.80875 115.89219 -795.91656
72.2 72200 302.44077 302.38291 -912.89422 117.24152 -795.6527
72.3 72300 304.62603 304.56317 -913.45298 118.08864 -795.36434
72.4 72400 306.11548 306.0528 -914.49201 118.66603 -795.82598
72.5 72500 303.98898 303.93265 -913.73318 117.84168 -795.89149
72.6 72600 303.13115 303.08135 -913.86501 117.50915 -796.35586
