LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (34.9641 31.7217 30)
  3 by 2 by 1 MPI processor grid
  reading atoms ...
  157 atoms
  scanning bonds ...
  2 = max bonds/atom
  scanning angles ...
  1 = max angles/atom
  reading bonds ...
  2 bonds
  reading angles ...
  1 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.006 seconds
3 atoms in group water
Setting atom values ...
  1 settings made for charge
Setting atom values ...
  2 settings made for charge
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 6 6 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/smooth/linear, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
WARNING: Dump mydump includes no atom IDs and is not sorted by ID. This may complicate post-processing tasks or visualization (../dump.cpp:221)
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.595 | 6.641 | 6.866 Mbytes
     Time         Step          Temp         c_Twater        PotEng         KinEng         TotEng       Ndanger      c_COM[1]       c_COM[2]       c_COM[3]   
 1567             1567000   0.82364051     36.569116     -0.049905987    0.016608367   -0.03329762             0   4.4374887      44.646245      11.518912    
 1568             1568000   0.88556961     35.577329     -0.053829308    0.017857142   -0.035972167            0   4.0939773      45.301181      11.741048    
 1569             1569000   0.48489207     23.741701     -0.047807481    0.0097776463  -0.038029835            0   3.8080937      45.124145      11.902307    
 1570             1570000   0.35040135     21.967454     -0.062226086    0.007065697   -0.055160389            0   4.3410131      44.672413      11.581218    
 1571             1571000   0.73821355     52.67764      -0.062335667    0.014885768   -0.047449899            0   4.330773       44.609526      11.69581     
 1572             1572000   0.56593647     37.999113     -0.051836962    0.011411873   -0.04042509             0   4.0549866      44.710734      11.279407    
 1573             1573000   0.6146397      32.333962     -0.045520879    0.012393953   -0.033126926            0   3.344384       42.973784      11.395782    
 1574             1574000   0.90507298     29.38127      -0.038789117    0.018250419   -0.020538698            0   3.9025055      44.60586       11.474306    
 1575             1575000   1.1085992      33.977657     -0.05293733     0.022354441   -0.030582889            0   4.2391427      44.814735      11.626054    
 1576             1576000   1.5737321      75.90386      -0.059350917    0.03173365    -0.027617266            0   5.6916964      44.695838      11.530472    
 1577             1577000   1.1691793      86.263097     -0.05281874     0.023576013   -0.029242727            0   5.6745819      44.828832      11.525705    
 1578             1578000   2.1137938      163.41306     -0.064412216    0.04262377    -0.021788446            0   5.8253098      44.477139      11.57929     
 1579             1579000   0.49526815     16.577847     -0.060885145    0.0099868756  -0.050898269            0   5.5464291      44.853086      11.52873     
 1580             1580000   0.60308269     39.896128     -0.064806795    0.012160911   -0.052645884            0   5.8156956      44.59523       11.405115    
 1581             1581000   0.35509035     23.249926     -0.061389664    0.0071602487  -0.054229415            0   5.9603585      44.574755      11.49591     
 1582             1582000   1.1545882      81.77662      -0.056360389    0.02328179    -0.033078599            0   5.7927967      44.589456      11.481681    
 1583             1583000   1.3033167      52.294566     -0.057124237    0.026280838   -0.030843399            0   6.0459916      44.544253      11.684537    
 1584             1584000   1.7528217      101.79393     -0.054932444    0.035344917   -0.019587527            0   5.7692552      44.614453      11.78958     
 1585             1585000   1.1783305      79.372219     -0.05771789     0.023760542   -0.033957348            0   5.6580932      44.531348      11.706049    
 1586             1586000   0.4765832      9.81183       -0.0393825      0.0096101013  -0.029772399            0   6.3561186      44.331042      11.708466    
 1587             1587000   2.095825       42.991331     -0.060018898    0.042261437   -0.017757461            0   6.9354845      46.151063      11.713204    
 1588             1588000   0.39182956     27.324687     -0.049553522    0.0079010795  -0.041652442            0   6.1826922      47.148171      11.566891    
 1589             1589000   1.228187       60.427302     -0.054932218    0.024765878   -0.030166341            0   5.8669453      47.328111      11.677576    
 1590             1590000   0.79672327     50.251511     -0.051379664    0.016065592   -0.035314071            0   5.7247611      47.769898      11.508255    
 1591             1591000   1.003687       30.463546     -0.049521428    0.02023893    -0.029282498            0   5.8326008      47.649646      11.438859    
 1592             1592000   0.58247484     31.75561      -0.054317277    0.011745362   -0.042571915            0   5.542559       47.719171      11.790848    
 1593             1593000   1.0813794      77.676018     -0.051613732    0.021805564   -0.029808167            0   5.494418       47.776264      11.562399    
 1594             1594000   1.5045451      66.273679     -0.058572511    0.030338524   -0.028233988            0   5.7294111      47.403948      11.667773    
 1595             1595000   0.53505122     36.385592     -0.055842296    0.010789085   -0.045053211            0   5.2816827      47.554598      11.640406    
 1596             1596000   0.9451943      24.610359     -0.053291457    0.019059448   -0.034232008            0   6.1075037      47.717607      11.592033    
 1597             1597000   0.70834144     22.173448     -0.065671119    0.014283409   -0.05138771             0   5.8247222      47.469372      11.515153    
 1598             1598000   1.0171871      11.50876      -0.061793812    0.020511153   -0.041282659            0   5.5455561      47.664091      11.523297    
 1599             1599000   1.0599309      64.913894     -0.039682401    0.021373064   -0.018309337            0   6.0224505      47.509745      11.321503    
 1600             1600000   0.68393904     42.56744      -0.066922588    0.013791345   -0.053131243            0   5.6678463      47.569941      11.527783    
 1601             1601000   0.43105357     19.446386     -0.061633707    0.0086920153  -0.052941692            0   5.5899182      47.55432       11.465586    
 1602             1602000   1.143355       80.757303     -0.053249946    0.023055275   -0.03019467             0   6.0644131      47.549597      11.575511    
 1603             1603000   0.94643482     49.423024     -0.049105517    0.019084463   -0.030021054            0   5.799705       47.761098      11.709277    
 1604             1604000   0.8780803      46.471567     -0.044601474    0.017706123   -0.026895352            0   5.7084731      47.503087      11.578419    
 1605             1605000   1.5322528      77.431635     -0.037284086    0.030897238   -0.0063868478           0   6.0396584      47.433306      11.560034    
 1606             1606000   1.3863793      98.491        -0.035177337    0.027955759   -0.0072215774           0   6.4711988      48.012311      11.731279    
 1607             1607000   0.47563754     17.239754     -0.060055148    0.0095910324  -0.050464115            0   6.5989467      49.078677      11.48663     
 1608             1608000   0.81698176     46.116533     -0.063852253    0.016474096   -0.047378157            0   6.6343296      48.900426      11.612204    
 1609             1609000   0.87315323     43.992387     -0.038099309    0.01760677    -0.020492539            0   6.6164803      48.405045      11.876136    
 1610             1610000   1.2403854      36.593901     -0.039819356    0.025011854   -0.014807503            0   6.1123467      46.674169      11.855108    
 1611             1611000   1.3162244      83.027619     -0.049492168    0.026541115   -0.022951053            0   6.2842006      45.745372      11.777974    
 1612             1612000   0.92918946     21.550592     -0.058709952    0.018736718   -0.039973234            0   6.5953444      46.060809      11.374853    
 1613             1613000   0.79961855     45.333238     -0.058272756    0.016123974   -0.042148782            0   6.6988049      46.390141      11.490998    
 1614             1614000   1.0461469      53.786191     -0.052949347    0.021095116   -0.031854231            0   6.4607725      45.978253      11.803234    
 1615             1615000   0.55544637     10.777286     -0.053841628    0.011200344   -0.042641284            0   5.9960191      45.088633      11.653257    
 1616             1616000   0.87127914     64.792384     -0.063305719    0.01756898    -0.045736739            0   5.6550316      44.698462      11.393373    
 1617             1617000   0.58403899     38.034867     -0.043346885    0.011776902   -0.031569983            0   6.0272759      44.386726      11.661391    
 1618             1618000   0.65701721     44.490547     -0.05358844     0.013248478   -0.040339962            0   5.7776057      44.783302      11.667347    
 1619             1619000   0.86800229     55.441677     -0.054193743    0.017502904   -0.036690839            0   5.8924256      44.34531       11.547579    
 1620             1620000   0.45672088     21.80753      -0.06646428     0.009209586   -0.057254694            0   5.7557596      44.699164      11.499139    
 1621             1621000   0.54880395     12.901782     -0.061208122    0.011066403   -0.05014172             0   5.6483575      44.555576      11.628543    
 1622             1622000   0.53146323     35.126121     -0.057585384    0.010716734   -0.04686865             0   5.5844475      44.625652      11.706296    
 1623             1623000   0.75041492     53.705869     -0.050080462    0.015131804   -0.034948659            0   5.6963468      44.841017      11.861101    
